Top25perc,Room.Board,Grad.Rate,PhD_trans,Apps_trans_scaled,Top10perc_trans_scaled,F.Undergrad_trans_scaled,P.Undergrad_trans_scaled,Outstate_trans_scaled,Books_trans_scaled,Personal_trans_scaled,PhD_trans_scaled,Terminal_trans_scaled,S.F.Ratio_trans_scaled,perc.alumni_trans_scaled,Expend_trans_scaled,Accept_Rate_scaled,Outstate_Tier_Encoded_scaled,Private_Encoded_scaled
75,5406,73,3260.475653239477,0.06748238366850189,0.7226458157909562,-0.012674055439693757,-0.6681269626758217,1.4088462913452764,-0.2291946039516519,-1.4016057556008417,0.5551832097645348,0.5124477851823425,-0.6789541283407586,0.7487430981377603,0.6391260070100195,0.5157537502634537,1.8150779933081982,0.6125530498969481
77,4440,76,2586.2824466747024,0.459000382681299,1.0296888476949617,-0.08489100248516802,-1.1623087972167596,1.5045123674303469,-1.0385747644227592,-1.4016057556008417,-0.09172176908837011,0.7816568116943878,-1.0739217798372556,1.1929497028195202,0.7928286551963845,-0.20738347780626848,1.8150779933081982,0.6125530498969481
64,4785,74,1749.6764327700098,-0.29654226039655907,0.7690207208177242,-0.5364055790483299,0.4148380667121805,-0.061289944401662744,0.4496014388117547,-0.38127720177114266,-0.8944658348300512,0.17590711389826053,-0.14633148248231995,0.13667737956055104,-0.15522989657869318,-0.5805764736347528,0.3581403891754813,0.6125530498969481
73,4552,68,3027.1136463166717,-0.22763264605805186,1.0296888476949617,-0.3733069128542516,-1.3900837948934837,0.6203160478629941,-1.0385747644227592,-2.1844360205206956,0.33126661926272183,0.4259346495311623,0.35589122750062535,0.7990089285165864,0.2560513072365705,0.7175029449852314,0.3581403891754813,0.6125530498969481
46,3640,55,632.0813813557033,-1.1584349762053046,-0.053119072030679164,-0.36401391094908286,0.872893115472483,-0.4238386292670067,0.7526774067369608,1.5036970035839818,-1.9668257993943357,-0.8700943318940553,-0.7341609556836695,0.47121122188858366,-0.09264109665666519,-0.7708663600093951,-1.0987972149572356,0.6125530498969481
22,4780,69,2951.2439766727193,-0.11923450915941827,-1.3330274833513371,-0.6572622589402508,-0.10067963175366583,-0.3260722857638828,-0.6142542984789047,0.31220519615957604,0.25846780349494175,0.17590711389826053,0.20805976907672294,-0.019012808716357025,-0.3666623052432123,0.15502838090331927,-1.0987972149572356,0.6125530498969481
96,5300,100,2729.389301911995,0.8890995965125372,2.2780860366648286,-0.15772790585019517,-2.1706909080364514,1.958821970010619,0.8108421980583805,0.589610906138956,0.045592781487855547,1.467641878959388,-1.5221214688076337,1.8810063596964015,1.921528660450019,-3.512278049067009,1.8150779933081982,0.6125530498969481
40,3520,59,1121.5663249477461,-0.26691812656526537,-0.3392340437249904,-0.018888304447196087,-0.11376894624033462,0.04316040253595542,0.12366360001576755,-0.18659120673062196,-1.4971529459749755,-1.2983753500580535,-0.4618260387652622,-0.488944521318963,-0.13692440314021118,-0.0014773287692968597,0.3581403891754813,0.6125530498969481
23,3090,46,1867.8210365112095,-0.33734706741628784,-0.7684736752694478,-0.1624061960324376,-0.02115914000686885,0.016933326759192444,2.0175449906937217,0.18968183158858168,-0.7811031790800594,-1.0407110988557453,-0.6241261617099947,-0.10280094841912382,0.6341232956603398,-0.8429325116318768,0.3581403891754813,0.6125530498969481
54,3592,34,1749.6764327700098,0.7175926868986038,0.012544204192919739,0.7676884667409246,1.0193220410253423,-1.4912463226655415,-0.2291946039516519,1.066451766681205,-0.8944658348300512,-1.2494530951634284,2.1082507547381426,-1.9857151375821298,-2.3924526873218346,-1.2357963684675608,-1.0987972149572356,-1.6325116659989423
44,3336,48,2311.5834229273605,-0.7881977335472875,0.07620224590010687,-1.092794678079059,-1.4860814376784817,1.209754325500277,-1.0385747644227592,-0.18659120673062196,-0.3553022448597683,0.01703484187169807,-0.6789541283407586,0.9411429344911897,2.8359956859131503,1.2253721686672496,1.8150779933081982,0.6125530498969481
63,2540,70,3340.1803447267753,1.3437272780440968,-0.2637884142137955,1.4439439767799103,0.7474276315958315,-0.8939510962294311,-5.699556150931114,1.066451766681205,0.6316618234008086,1.2632379969775114,1.0636508731902279,-0.488944521318963,-1.0519687050520372,-0.7425339967163727,-1.0987972149572356,-1.6325116659989423
51,4124,65,1471.1339434283407,-0.9296724983030674,-0.2637884142137955,-0.42124755421152005,0.5395560299649554,0.31216472861049205,-1.5119094043589478,0.6119203357285081,-1.1617342104568764,-1.094880026424442,-0.3026284436876273,0.4095619963667674,-0.6885530095696396,0.5895880059066398,0.3581403891754813,0.6125530498969481
49,4850,48,3753.0799103562254,1.8053048750382341,0.012544204192919739,1.9783596156465513,2.297115337082717,-0.6952928841954168,1.0360807080301793,1.171185067061469,1.0278491213014884,0.9692990979140862,1.1996123641074883,-1.9857151375821298,-1.8724588424063098,0.39330153654403927,-1.0987972149572356,-1.6325116659989423
74,3922,54,3027.1136463166717,-0.7952056021137317,1.1106782881401172,-1.4790166841604393,-0.37689610893187386,-0.34162914293415475,-0.2291946039516519,-0.8317407990918487,0.33126661926272183,0.5124477851823425,-0.32895477682173246,0.34549454598816776,1.2454681517793549,-1.871830079986632,-1.0987972149572356,0.6125530498969481
52,2650,48,1579.6670366204157,0.06855942366930087,-0.9727316677869278,0.6355953858538823,0.6792289379186931,-2.2324617327877823,-0.6142542984789047,-0.38127720177114266,-1.057594035693021,-1.3460179845367914,1.3561294433902287,-1.9857151375821298,-1.7666101753091932,1.7018576991796808,-1.0987972149572356,-1.6325116659989423
59,5920,88,4189.931720186165,0.26123962574723714,-0.053119072030679164,-0.08427854063618628,0.4666461901064971,0.49390607097335004,-0.2291946039516519,-1.7565250579131293,1.4470191871641125,0.9692990979140862,-0.018169123018266124,0.696881263144984,-0.4671388486143458,0.3355246525831801,0.3581403891754813,0.6125530498969481
57,3933,69,3502.4652151653872,1.3702785934047195,0.07620224590010687,1.7758025973961926,1.1124020592964763,-1.0629709897256059,0.4496014388117547,0.9657230697457871,0.7873781516832565,0.7816568116943878,0.6923240937679691,-0.10280094841912382,-0.6623477640253405,1.0392600991794334,-1.0987972149572356,-1.6325116659989423
30,4372,58,2052.2429896634862,-0.8622838786335921,-0.9727316677869278,0.11449793484123197,0.502111266263199,0.4718535875829905,0.05539420530459672,-0.4854840926797661,-0.6041457749675595,-1.094880026424442,-0.27638263533977875,0.7487430981377603,-0.19103172876789828,0.19044222201896147,0.3581403891754813,0.6125530498969481
69,4173,71,2951.2439766727193,0.14328635277136295,0.675328745331237,0.05229420487314884,-1.2373062479710122,0.7869534898148401,0.05539420530459672,-0.7798144878972988,0.25846780349494175,0.09569733284866454,-0.3026284436876273,1.1535860970634626,0.23321172569719256,0.9214152171455692,0.3581403891754813,0.6125530498969481
58,3244,69,2115.6378454067035,-0.7234886416365378,-0.1910995085854955,-0.3473575074707333,-0.07314506384833197,0.26066610660468426,0.4496014388117547,-0.33894274637344624,-0.5433168502400174,-0.8104772611976783,-0.9305096236198235,0.696881263144984,-0.5622343980249318,1.3996816360153455,0.3581403891754813,0.6125530498969481
74,4342,71,3181.7295782263,-0.5075090324304683,0.9459121453121655,-0.5465906523231704,-1.6883580068917186,0.32902876832268085,-1.0385747644227592,-0.09532026038541107,0.47962441223420943,1.1635803366973685,-0.22412911897517096,0.8477740600370556,0.7257832507645184,0.6451598036797981,0.3581403891754813,0.6125530498969481
40,4135,48,1692.045506602899,-0.9167620943759427,-0.5849046607537621,-0.9832004951644471,0.3013831459239031,-0.001074826464552071,1.3023649764046783,0.23641393781517428,-0.9497641272340495,-0.9851988400469104,1.9615837552373678,-0.8534518760234878,-0.7165006291979146,0.9511964327113076,0.3581403891754813,0.6125530498969481
47,4100,65,1635.37566510348,-0.957711737706359,-0.1910995085854955,-0.7288823297174306,0.20724118805424357,-0.3483166376790663,-1.0385747644227592,1.3199334198128518,-1.0041402352396067,-0.9283307329438812,-0.7619093999483375,0.13667737956055104,-0.9036897818932241,0.3768326308712091,-1.0987972149572356,0.6125530498969481
61,4410,85,2245.308173989908,0.04455113927364109,0.3687770077049723,0.3776414704782418,0.9937885450977617,0.2618547522692284,2.4385556153715937,-0.38127720177114266,-0.4188949777661247,-0.5579571392876599,0.9028169700855416,0.060686441260878146,-0.10617250445471191,0.4173637074421859,0.3581403891754813,0.6125530498969481
36,4300,71,1579.6670366204157,-1.8261859838092964,-0.6744109272506593,-1.6948013186411106,-0.14762845649391362,-0.061289944401662744,-0.2291946039516519,-1.7565250579131293,-1.057594035693021,-0.35347352257287784,-1.1320725358242631,0.9411429344911897,0.2645665459976302,-0.07683547168872246,0.3581403891754813,0.6125530498969481
85,6206,79,4650.725431558118,0.15845903736761868,1.2651043449994013,-0.6735049516794012,-1.6883580068917186,1.87793808381642,1.3023649764046783,-0.9606431574678065,1.889162096953259,1.467641878959388,-0.9305096236198235,0.696881263144984,1.150582615517194,-2.09635990984827,1.8150779933081982,0.6125530498969481
95,8124,91,3340.1803447267753,0.4040257607211175,1.3749937779595973,0.1369006235566917,-0.925244514156253,1.6526907612293125,0.4496014388117547,-0.7100928488101287,0.6316618234008086,0.9692990979140862,-0.9589736432806009,0.8477740600370556,0.9466907792604569,-1.2599820566031195,1.8150779933081982,0.6125530498969481
45,5360,72,2802.3817071667036,-0.46530313225490594,-0.41769469988544683,-0.02343660070007725,1.5741815572673292,0.33136539791935343,0.4496014388117547,0.8415717373961816,0.11563079124223473,-0.28237352323745246,-0.32895477682173246,-0.8534518760234878,0.19598482610711043,0.30604530939689767,0.3581403891754813,0.6125530498969481
66,3920,72,2447.013542674721,1.1867954473128406,0.5776799288914052,1.4424396563129227,0.23194512481235613,-1.0119640772693326,0.4496014388117547,0.2302388759572927,-0.2253537109704769,-0.4230962065588109,1.109161442390268,1.0718935453228027,-0.3107758058606938,0.9085560258813842,-1.0987972149572356,0.6125530498969481
56,5400,73,2951.2439766727193,-0.3096630155647852,-0.053119072030679164,-0.833370321592488,0.2776982439626942,0.6803911120003983,-1.0385747644227592,-0.8317407990918487,0.25846780349494175,0.6005650532112241,-0.43508339754859504,0.696881263144984,0.15958778625130116,-0.1092398336151793,0.3581403891754813,0.6125530498969481
63,2950,84,2657.356181551054,-0.6654593239812809,0.8144962912549331,-0.46994019984940544,0.3792880943109691,-0.2874658280935898,1.3023649764046783,0.14195578669882095,-0.023524770795469573,0.01703484187169807,-0.1981197138629203,0.7487430981377603,-0.6507148514205461,0.8785608716883411,0.3581403891754813,0.6125530498969481
36,4850,52,2951.2439766727193,-0.9087825139784368,-0.4994689411839057,-1.098144853736447,-0.5687111330584819,-0.2438328726773592,-2.048308048513365,1.5310702281670878,0.25846780349494175,0.25767565625110594,-0.17218743851993448,-0.9955858819980911,-0.2933824340998798,0.23616110930551232,0.3581403891754813,0.6125530498969481
67,3664,49,1808.268317430297,-0.2637735819470627,0.2564541555541443,0.05955546209244588,0.398889570751312,-0.5845619581984869,0.7526774067369608,-0.5948985251698033,-0.8382454790951654,-1.2983753500580535,-0.7341609556836695,-0.019012808716357025,-0.2699645858179488,0.3498620405629711,-1.0987972149572356,0.6125530498969481
54,3616,69,2729.389301911995,-0.18856465956975318,0.13799295441079093,-0.5831309871770871,-0.8381790084362992,1.3642928024927294,-1.4620140067894487,-1.0556986655376748,0.045592781487855547,1.1635803366973685,-0.7341609556836695,0.47121122188858366,1.0084419148859107,-0.32436931824763443,1.8150779933081982,0.6125530498969481
36,2700,46,1579.6670366204157,-0.2732406406363953,-0.9727316677869278,0.6819176384241512,0.5887221256003545,-1.781279641101148,0.8108421980583805,0.8415717373961816,-1.057594035693021,-1.2494530951634284,1.3561294433902287,-0.28448920152158647,-2.6578353535574277,-0.14240146751948335,-1.0987972149572356,-1.6325116659989423
24,3850,58,2729.389301911995,-0.9087825139784368,-0.7684736752694478,-1.1107366395715648,0.25452777986226477,-0.09761998875753103,-1.5119094043589478,-3.062920596744526,0.045592781487855547,0.17590711389826053,0.0578612934555406,-0.10280094841912382,-1.0152189069534967,1.5923146748623527,0.3581403891754813,0.6125530498969481
53,4100,55,597.5575564186181,-1.1080463869533939,0.07620224590010687,-1.6825201948308235,-2.5348043450754973,2.2629566246673223,0.4496014388117547,-1.7565250579131293,-1.9999522593221113,-1.392393977623881,-1.0162263078285314,0.8477740600370556,1.4633422065399033,-0.794983454211281,1.8150779933081982,0.6125530498969481
60,5510,82,3668.583476425201,0.6988613218762781,-0.2637884142137955,0.49860637000018987,1.029409853917204,0.8794605502331131,0.6339700077405097,-0.7100928488101287,0.9467727128282987,0.4259346495311623,0.8796391417393972,0.060686441260878146,0.6409976588717751,-0.5080160334240953,0.3581403891754813,0.6125530498969481
68,3940,63,3103.942211573207,0.1328547136242795,0.7226458157909562,-0.13991503047067838,-1.106552791365331,-0.5108746975091973,-1.5119094043589478,1.4370347749246752,0.404985518976676,-0.1356944211524122,0.5973594417391935,-0.1911203270674524,0.5488289868373689,-0.6106383516830006,-1.0987972149572356,0.6125530498969481
41,3363,48,1867.8210365112095,-0.5825186966500844,-0.5849046607537621,-1.1035226954130717,-0.9825675695179338,-0.3150004769714215,0.12366360001576755,0.720306207993199,-0.7811031790800594,-0.9283307329438812,-0.5968513856813783,0.643318740239679,-0.23255110106695637,1.2411279287757164,-1.0987972149572356,0.6125530498969481
42,3580,56,1808.268317430297,-2.1032305933244038,-0.3392340437249904,-1.4613146071722953,-0.7160770609235252,-0.3706970294107873,-0.2291946039516519,0.31220519615957604,-0.8382454790951654,-0.1356944211524122,-1.3997522503124076,0.7990089285165864,-0.02906368632803433,1.1153271407249636,-1.0987972149572356,0.6125530498969481
28,2900,35,1928.3344679735446,-1.1420185183626765,-1.0845174670653988,-2.078637735883977,-0.8874268200608982,-1.097420398630377,0.4496014388117547,-0.8317407990918487,-0.7230390518843525,-1.199238322126377,-0.5696679334896119,-0.601645107695158,-0.26669579069769817,0.12252653810695363,-1.0987972149572356,0.6125530498969481
30,3396,58,1121.5663249477461,0.019862731360734933,-0.9727316677869278,0.1401853966530453,-0.8314593967701944,-1.468582119341377,0.7526774067369608,1.5485627320659785,-1.4971529459749755,-1.8227310098814986,-0.018169123018266124,-1.1512760702749985,-0.585373912788788,-0.3283078312388014,-1.0987972149572356,0.6125530498969481
88,4325,72,2657.356181551054,-0.6679077542812667,1.8339863950842885,-0.3157343147978096,-0.30009653988082174,0.4168816091088187,-1.0385747644227592,-0.5948985251698033,-0.023524770795469573,-0.20978440474634713,0.03258838544133381,0.8951255085680089,0.07090393487116542,-0.11218972375194472,0.3581403891754813,0.6125530498969481
55,2700,51,2802.3817071667036,-1.146096183289999,0.07620224590010687,-1.7980667168378366,-1.4079726500278762,-0.9951351141622933,-0.2291946039516519,-0.38127720177114266,0.11563079124223473,-0.4230962065588109,0.10819887684225446,1.6034744834472257,-0.012353858488955588,-0.5096802992566043,-1.0987972149572356,0.6125530498969481
55,2948,75,2729.389301911995,1.2790783538152775,-0.6744109272506593,1.0437985490156891,0.6844093815412561,-0.5714816336528199,-0.2291946039516519,0.6952627029457149,0.045592781487855547,-0.9283307329438812,0.995020485992735,-0.019012808716357025,-0.49118269843375684,-2.039725437615475,-1.0987972149572356,-1.6325116659989423
30,4350,53,1808.268317430297,-1.4375425749292852,-0.6744109272506593,-1.2033929563374504,-0.5775343946618573,-0.7837089911468502,-0.6142542984789047,0.4565508868862346,-0.8382454790951654,-0.9851988400469104,0.9490194931800552,-2.6480466865381658,-0.842263487325053,1.3786509704998542,-1.0987972149572356,0.6125530498969481
50,3990,58,2802.3817071667036,-0.8179928307605433,-0.2637884142137955,-1.0107540532780923,-0.8381790084362992,-0.007435867506012867,-1.0385747644227592,-0.5948985251698033,0.11563079124223473,-0.7494672137091747,-0.14633148248231995,-0.019012808716357025,0.19293625552656662,-0.02825088508005347,0.3581403891754813,0.6125530498969481
80,6810,72,3103.942211573207,2.1665139084615825,1.0705183742130722,1.7225095835120228,1.566400034084339,1.7371004827258412,-0.41730816701513446,-0.3309705579009971,0.404985518976676,-0.060091883356808096,-0.5155706927336406,-0.28448920152158647,1.5149199449563813,-0.699015309415438,1.8150779933081982,0.6125530498969481
100,5885,96,4189.931720186165,0.6702093992787636,2.092417481864056,-0.2292230589851523,-1.9707317600173162,1.839303693574466,4.09895898173997,-0.6517337337581389,1.4470191871641125,1.2632379969775114,-0.7065095991630403,1.5729406861767377,1.8468697924441353,-3.0154054508501797,1.8150779933081982,0.6125530498969481
45,3352,67,3181.7295782263,1.5396129266227716,-0.7684736752694478,1.6642175111317756,0.8600279544133582,-0.6897643746874383,0.4496014388117547,0.720306207993199,0.47962441223420943,0.6005650532112241,1.6843804232693957,-0.488944521318963,-0.5423215742328643,0.3111597547912219,-1.0987972149572356,-1.6325116659989423
36,6270,46,1579.6670366204157,-1.2702953316648333,-1.9916231295773121,-1.6948013186411106,-1.1862246672296413,0.9364079032146706,-0.2291946039516519,-0.5948985251698033,-1.057594035693021,-0.1356944211524122,-0.9875453814266576,0.13667737956055104,1.348917944145591,-0.013650259089188311,0.3581403891754813,0.6125530498969481
58,4440,85,2729.389301911995,0.7725344589798313,0.3687770077049723,0.83434025099358,0.4200791863579125,0.23203139392723884,5.355379168407231,0.4871077983874889,0.045592781487855547,-0.060091883356808096,0.1332649014169342,0.13667737956055104,-0.24936222050965934,1.0840392376190466,0.3581403891754813,0.6125530498969481
77,6750,84,3924.9469571113714,0.8651990102831763,1.1890885687490678,0.4119680489873813,-0.9825675695179338,1.896975944257963,-0.9501505503982629,-0.38127720177114266,1.1927597836517578,1.3645882269351624,-1.102939443941877,0.34549454598816776,1.5480135052741835,-0.6234180362101066,1.8150779933081982,0.6125530498969481
41,5879,49,2447.013542674721,-1.4656042175278037,-0.9727316677869278,-0.7810443837135085,0.2251671013717651,-0.0866844460919116,-0.2291946039516519,-1.09776212520345,-0.2253537109704769,-0.1356944211524122,-0.043655143285563025,-0.7227012651918747,-1.0082672446913603,-0.0022699379670338736,0.3581403891754813,0.6125530498969481
26,2370,18,1867.8210365112095,-0.10862941139826779,-1.204141438433242,-0.36149586633264524,0.5870496469262879,-1.8047132906922128,-0.2291946039516519,1.066451766681205,-0.7811031790800594,-1.2494530951634284,-0.32895477682173246,-0.9955858819980911,-1.6480951708121516,0.7361816506318815,-1.0987972149572356,0.6125530498969481
44,3597,58,741.4408411839822,-1.3969133379514647,-0.5849046607537621,-1.0475479310975058,0.15513897741571556,0.08316552390396748,0.4496014388117547,0.4565508868862346,-1.8618927054997134,-1.0407110988557453,-0.1981197138629203,0.47121122188858366,-0.019270165157907596,1.0100077259975677,0.3581403891754813,0.6125530498969481
53,4725,82,2729.389301911995,-0.628319906264202,-0.12094221917214974,-0.8292454849789069,-1.0460501389834256,0.084409058563265,0.19086001172443917,-0.6517337337581389,0.045592781487855547,-0.6232192944825511,-0.17218743851993448,0.34549454598816776,0.072694895888684,0.3821183120083568,0.3581403891754813,0.6125530498969481
82,3580,33,2802.3817071667036,1.3496805539388923,1.1890885687490678,2.090124047935184,0.8832664435062872,-2.87582633994978,1.837638387681267,0.026470901546871033,0.11563079124223473,-0.4230962065588109,1.554206057028963,1.1535860970634626,-0.16342743253500772,-0.09154933203745326,-1.0987972149572356,0.6125530498969481
95,5926,97,4745.756330973894,1.7911253315794537,2.379000709104455,1.015322642227296,0.021801912305271596,1.9211572534797512,1.14452306768254,-0.18659120673062196,1.9803465843944406,1.6789026453905742,-1.773888167063639,1.113250452842285,1.846315090312397,-3.330255374698259,1.8150779933081982,0.6125530498969481
95,6750,89,4841.744437116298,-0.08972687212285937,1.9518471386888567,-0.579943006792985,-1.658361763019646,1.6937169402895762,-0.2291946039516519,-0.007652219826546156,2.072449535254145,1.6789026453905742,-0.4084259016153431,1.4777578075468099,1.578668975404604,-1.3198265587657974,1.8150779933081982,0.6125530498969481
85,4750,93,4371.376736751873,1.250490944624776,1.2273850455284772,0.5614530302964561,-1.3396748933878242,1.759065856055431,1.5536080298286021,-0.007652219826546156,1.6211201473361683,1.3645882269351624,0.0830645638304953,0.9858994490492295,1.1187099133306053,-1.1197426097672865,1.8150779933081982,0.6125530498969481
70,3797,78,1867.8210365112095,-0.602846206685355,0.4756588429698257,0.04075430941373802,0.1729293238518454,0.7771092410121854,-0.6142542984789047,-0.4854840926797661,-0.7811031790800594,-0.8700943318940553,-1.3997522503124076,-0.9955858819980911,-0.806197279148967,0.36101334232503157,0.3581403891754813,0.6125530498969481
68,4650,83,2876.3332980671166,0.35377640975641345,0.8591123720558882,0.33807575570227816,-0.4982584079537135,0.7400414030092266,-0.2291946039516519,0.5922469197789686,0.18658916323670852,-0.060091883356808096,-0.7897561601567338,0.643318740239679,0.3100924077001191,0.7855087473351297,0.3581403891754813,0.6125530498969481
28,6250,71,1692.045506602899,-0.9627479374787369,-1.4730544512765091,-0.6379012285170879,0.1787627805838344,0.14681933353138032,-2.048308048513365,-2.7257704669587155,-0.9497641272340495,-0.4230962065588109,0.6449537276656453,0.9858994490492295,-0.46026806871072845,0.5290833795668957,0.3581403891754813,0.6125530498969481
42,4600,55,3668.583476425201,-0.444914832611055,-0.4994689411839057,-1.1271528263354789,0.6246208735534577,-0.27104314076609054,-0.8209747620312199,-0.38127720177114266,0.9467727128282987,1.2632379969775114,0.007245147886748601,0.4095619963667674,-0.1613744579731098,-1.0169390083481804,0.3581403891754813,0.6125530498969481
52,5300,60,2516.1681992532613,-1.0253830501368706,-0.053119072030679164,-0.2759914391812374,0.1581348585178636,0.7017919204959063,0.524292089495936,-1.4814896984440749,-0.15899811554781332,-0.5579571392876599,-0.3818525909118415,-0.1911203270674524,0.16834078692165713,-2.0965117284135446,0.3581403891754813,0.6125530498969481
73,4877,59,2516.1681992532613,1.39896157693983,1.1501937769220463,1.6246892933412624,0.9653575739583252,-0.7119313609652208,0.524292089495936,1.161950346858785,-0.15899811554781332,-0.060091883356808096,1.4004471709358843,-0.601645107695158,0.011324884884015073,-1.7567460650794124,-1.0987972149572356,-1.6325116659989423
60,4368,61,3924.9469571113714,0.9360433396990516,-1.9916231295773121,1.6542059610878723,0.88383879346298,-0.6126695683392136,0.4496014388117547,0.9857796287851013,1.1927597836517578,0.6902976719925955,1.7059353653945974,-1.3233835886260938,-0.40033092882002924,-0.14541295664005874,-1.0987972149572356,-1.6325116659989423
56,3710,81,2729.389301911995,0.09506067768965541,0.3133361961439693,0.5842787509954999,-0.5471730267600209,0.07569594286834247,-1.0385747644227592,0.009474619732120822,0.045592781487855547,-0.060091883356808096,0.23285911133526874,1.1929497028195202,-0.20850617036806604,0.6843510875872699,0.3581403891754813,0.6125530498969481
54,2790,63,2876.3332980671166,0.24032072688163889,-0.2637884142137955,0.5265573908214919,0.8547042417087158,-0.6598175891537094,0.4496014388117547,-1.7565250579131293,0.18658916323670852,-0.35347352257287784,1.8344440104278008,0.8951255085680089,-2.671950574810418,-0.7165326189339857,-1.0987972149572356,0.6125530498969481
55,3070,49,1867.8210365112095,-0.6166530934911117,0.07620224590010687,-0.7578008556512423,-0.3704128641720285,-1.1462683370580748,0.4496014388117547,0.15797762173098692,-0.7811031790800594,-1.0407110988557453,0.9259436201670271,-0.601645107695158,-1.3209395744714785,-0.37215844829040096,-1.0987972149572356,0.6125530498969481
34,5340,64,3924.9469571113714,0.5249273189467978,-0.5849046607537621,0.4630769492698839,0.16111826630539056,0.20318825005073013,-1.0385747644227592,-0.13137917435120128,1.1927597836517578,0.8746535950171559,0.18319470580243435,0.47121122188858366,-0.14435910867888582,0.1478604890855732,0.3581403891754813,0.6125530498969481
66,4000,83,1989.8084917461094,0.07552786174446444,0.5776799288914052,-0.11291342235414786,0.6946674556874309,0.7230844371695309,-0.2291946039516519,-0.8317407990918487,-0.6640532127193101,-0.8700943318940553,-0.4618260387652622,0.5306181538634841,0.3219138639315185,0.30027162076363334,0.3581403891754813,0.6125530498969481
52,2812,52,48.79932108612089,-2.8904514673195227,-1.204141438433242,-2.3931913503392033,-0.01159251633041347,-0.4101964618018934,-2.048308048513365,1.2057442275076526,-2.526499295344521,-1.7549633934685398,-0.4618260387652622,0.34549454598816776,-0.1430049917869522,1.0412427498106844,-1.0987972149572356,0.6125530498969481
